,city,prop_type,prop_desc,prop_price(£),prop_size(lower) SQ Ft,prop_size(upper) SQ Ft
6262,reading,Industrial,"Cliffords Yard, 1 Long Drive, South Ruislip, HA4 0HG",640000.0,23512 ,13543.0
6263,reading,Industrial,"Logistics City Andover, Plot 90, Walworth Business Park, Walworth Road, Andover, SP10 5LH",640000.0,62433 , 487605 
6264,reading,Industrial,"Modern Business Unit, Unit 7 Towergate Business Centre, Coopers Place, Combe Lane, Godalming, GU8 5SY",199950.00,1488 ,13543.0
6265,reading,Industrial,"Phase 3, Aston41, College Road North, Aston Clinton, HP22 5EZ",640000.0,13896 , 54639 
6266,reading,Industrial,"Blueprint, Plot 35, Walworth Business Park, Walworth Road, Andover, SP10 5LH",640000.0,27580 , 61545 
6267,reading,Industrial,"20 & 21, North Way, Andover, SP10 5AZ",640000.0,12216 , 34864 
6268,reading,Industrial,"Plot 81a, Walworth Business Park, Livingstone Road, Andover, SP10 5LH",640000.0,33106 ,13543.0
6269,reading,Industrial,"Symmetry Park, Aston Clinton, College Road North, Aston Clinton, HP22 5EZ",640000.0,55000 , 450000 
6270,reading,Industrial,"Snatch House, Farnham Road, Liss, GU33 6JZ",640000.0,5537 ,13543.0
6271,reading,Industrial,"Unit 2 Station Road, Liphook, GU30 7DS",640000.0,11970 ,13543.0
6272,reading,Industrial,"Unit 18 Smeaton Road, West Portway Industrial Estate, Andover, SP10 3LF",575000.00,11579 ,13543.0
6273,reading,Industrial,"Units 1 - 2, Wadsworth Close, Perivale, UB6 7JF",5600000.00,33332 ,13543.0
6274,reading,Industrial,"Rear of Unit 10, Boeing Way, Southall, UB2 5LB",640000.0,10600 ,13543.0
6275,reading,Industrial,"Unit 10D, Beaver Industrial Park, Brent Road, UB2 5FB",6372300.00,23172 ,13543.0
6276,reading,Industrial,"Unit 10D2, Beaver Industrial Park, Brent Road, Southall, UB2 5FB",4569950.00,16618 ,13543.0
6277,reading,Industrial,"Unit 10D1, Beaver Industrial Park, Brent Road, Southall, UB2 5FB",1965900.00,6553 ,13543.0
6278,reading,Industrial,"Land / Site For Sale, Weybeck Yard, Walldown Road, Whitehill, Kingsley, GU35 9AB",640000.0,19000 ,13543.0
6279,reading,Industrial,"Cliffords Yard, 1 Long Drive, South Ruislip, HA4 0HG",640000.0,23512 ,13543.0
6280,reading,Industrial,"Logistics City Andover, Plot 90, Walworth Business Park, Walworth Road, Andover, SP10 5LH",640000.0,62433 , 487605 
6281,reading,Industrial,"Modern Business Unit, Unit 7 Towergate Business Centre, Coopers Place, Combe Lane, Godalming, GU8 5SY",199950.00,1488 ,13543.0
6282,reading,Industrial,"Phase 3, Aston41, College Road North, Aston Clinton, HP22 5EZ",640000.0,13896 , 54639 
6283,reading,Industrial,"Blueprint, Plot 35, Walworth Business Park, Walworth Road, Andover, SP10 5LH",640000.0,27580 , 61545 
6284,reading,Industrial,"20 & 21, North Way, Andover, SP10 5AZ",640000.0,12216 , 34864 
6285,reading,Industrial,"Plot 81a, Walworth Business Park, Livingstone Road, Andover, SP10 5LH",640000.0,33106 ,13543.0
6286,reading,Industrial,"Symmetry Park, Aston Clinton, College Road North, Aston Clinton, HP22 5EZ",640000.0,55000 , 450000 
6287,reading,Industrial,"Snatch House, Farnham Road, Liss, GU33 6JZ",640000.0,5537 ,13543.0
6288,reading,Industrial,"Unit 2 Station Road, Liphook, GU30 7DS",640000.0,11970 ,13543.0
6289,reading,Industrial,"Unit 18 Smeaton Road, West Portway Industrial Estate, Andover, SP10 3LF",575000.00,11579 ,13543.0
6290,reading,Industrial,"Units 1 - 2, Wadsworth Close, Perivale, UB6 7JF",5600000.00,33332 ,13543.0
6291,reading,Industrial,"Unit 27 Wadsworth Business Centre, 21 Wadsworth Road, Perivale, UB6 7LQ",500000.00,1921 ,13543.0
6292,reading,Industrial,"Rear of Unit 10, Boeing Way, Southall, UB2 5LB",640000.0,10600 ,13543.0
6293,reading,Industrial,"Unit 10D, Beaver Industrial Park, Brent Road, UB2 5FB",6372300.00,23172 ,13543.0
6294,reading,Industrial,"Unit 10D2, Beaver Industrial Park, Brent Road, Southall, UB2 5FB",4569950.00,16618 ,13543.0
6295,reading,Industrial,"Unit 10D1, Beaver Industrial Park, Brent Road, Southall, UB2 5FB",1965900.00,6553 ,13543.0
6296,reading,Industrial,"Land / Site For Sale, Weybeck Yard, Walldown Road, Whitehill, Kingsley, GU35 9AB",640000.0,19000 ,13543.0
6297,reading,Industrial,"Cliffords Yard, 1 Long Drive, South Ruislip, HA4 0HG",640000.0,23512 ,13543.0
6298,reading,Industrial,"Logistics City Andover, Plot 90, Walworth Business Park, Walworth Road, Andover, SP10 5LH",640000.0,62433 , 487605 
6299,reading,Industrial,"Modern Business Unit, Unit 7 Towergate Business Centre, Coopers Place, Combe Lane, Godalming, GU8 5SY",199950.00,1488 ,13543.0
6300,reading,Industrial,"Phase 3, Aston41, College Road North, Aston Clinton, HP22 5EZ",640000.0,13896 , 54639 
6301,reading,Industrial,"Blueprint, Plot 35, Walworth Business Park, Walworth Road, Andover, SP10 5LH",640000.0,27580 , 61545 
6302,reading,Industrial,"20 & 21, North Way, Andover, SP10 5AZ",640000.0,12216 , 34864 
6303,reading,Industrial,"Plot 81a, Walworth Business Park, Livingstone Road, Andover, SP10 5LH",640000.0,33106 ,13543.0
6304,reading,Industrial,"Symmetry Park, Aston Clinton, College Road North, Aston Clinton, HP22 5EZ",640000.0,55000 , 450000 
6305,reading,Industrial,"Snatch House, Farnham Road, Liss, GU33 6JZ",640000.0,5537 ,13543.0
6306,reading,Industrial,"Unit 2 Station Road, Liphook, GU30 7DS",640000.0,11970 ,13543.0
6307,reading,Industrial,"Unit 18 Smeaton Road, West Portway Industrial Estate, Andover, SP10 3LF",575000.00,11579 ,13543.0
6308,reading,Industrial,"Units 1 - 2, Wadsworth Close, Perivale, UB6 7JF",5600000.00,33332 ,13543.0
6309,reading,Industrial,"Unit 27 Wadsworth Business Centre, 21 Wadsworth Road, Perivale, UB6 7LQ",500000.00,1921 ,13543.0
6310,reading,Industrial,"Units 1 & 2 Balksbury Hill, Upper Clatford, Andover, SP11 7LW",640000.0,32598 ,13543.0
6311,reading,Industrial,"Rear of Unit 10, Boeing Way, Southall, UB2 5LB",640000.0,10600 ,13543.0
6312,reading,Industrial,"Unit 10D, Beaver Industrial Park, Brent Road, UB2 5FB",6372300.00,23172 ,13543.0
6313,reading,Industrial,"Unit 10D2, Beaver Industrial Park, Brent Road, Southall, UB2 5FB",4569950.00,16618 ,13543.0
6314,reading,Industrial,"Unit 10D1, Beaver Industrial Park, Brent Road, Southall, UB2 5FB",1965900.00,6553 ,13543.0
6315,reading,Industrial,"Land / Site For Sale, Weybeck Yard, Walldown Road, Whitehill, Kingsley, GU35 9AB",640000.0,19000 ,13543.0
6316,reading,Industrial,"Cliffords Yard, 1 Long Drive, South Ruislip, HA4 0HG",640000.0,23512 ,13543.0
6317,reading,Industrial,"Logistics City Andover, Plot 90, Walworth Business Park, Walworth Road, Andover, SP10 5LH",640000.0,62433 , 487605 
6318,reading,Industrial,"Modern Business Unit, Unit 7 Towergate Business Centre, Coopers Place, Combe Lane, Godalming, GU8 5SY",199950.00,1488 ,13543.0
6319,reading,Industrial,"Phase 3, Aston41, College Road North, Aston Clinton, HP22 5EZ",640000.0,13896 , 54639 
6320,reading,Industrial,"Blueprint, Plot 35, Walworth Business Park, Walworth Road, Andover, SP10 5LH",640000.0,27580 , 61545 
6321,reading,Industrial,"20 & 21, North Way, Andover, SP10 5AZ",640000.0,12216 , 34864 
6322,reading,Industrial,"Plot 81a, Walworth Business Park, Livingstone Road, Andover, SP10 5LH",640000.0,33106 ,13543.0
6323,reading,Industrial,"Symmetry Park, Aston Clinton, College Road North, Aston Clinton, HP22 5EZ",640000.0,55000 , 450000 
6324,reading,Industrial,"Snatch House, Farnham Road, Liss, GU33 6JZ",640000.0,5537 ,13543.0
6325,reading,Industrial,"Unit 2 Station Road, Liphook, GU30 7DS",640000.0,11970 ,13543.0
6326,reading,Industrial,"Unit 18 Smeaton Road, West Portway Industrial Estate, Andover, SP10 3LF",575000.00,11579 ,13543.0
6327,reading,Industrial,"Units 1 - 2, Wadsworth Close, Perivale, UB6 7JF",5600000.00,33332 ,13543.0
6328,reading,Industrial,"Unit 27 Wadsworth Business Centre, 21 Wadsworth Road, Perivale, UB6 7LQ",500000.00,1921 ,13543.0
6329,reading,Industrial,"Units 1 & 2 Balksbury Hill, Upper Clatford, Andover, SP11 7LW",640000.0,32598 ,13543.0
6330,reading,Industrial,"340 - 342 Athlon Road, Alperton, HA0 1BX",8250000.00,33552 ,13543.0
6331,maidenhead,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
6332,maidenhead,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
6333,maidenhead,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
6334,maidenhead,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
6335,maidenhead,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
6336,maidenhead,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
6337,maidenhead,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
6338,maidenhead,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
6339,maidenhead,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
6340,maidenhead,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
6341,maidenhead,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
6342,maidenhead,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
6343,maidenhead,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
6344,maidenhead,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
6345,maidenhead,Industrial,"For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6346,maidenhead,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
6347,maidenhead,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
6348,maidenhead,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
6349,maidenhead,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
6350,maidenhead,Industrial,"For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6351,maidenhead,Industrial,"Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6352,maidenhead,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
6353,maidenhead,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
6354,maidenhead,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
6355,maidenhead,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
6356,maidenhead,Industrial,"For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6357,maidenhead,Industrial,"Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6358,maidenhead,Industrial,"Duo Globe Business Park, Fieldhouse Lane, Marlow, SL7 1HZ",640000.0,19950 , 46325 
6359,maidenhead,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
6360,maidenhead,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
6361,maidenhead,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
6362,maidenhead,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
6363,maidenhead,Industrial,"For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6364,maidenhead,Industrial,"Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6365,maidenhead,Industrial,"Duo Globe Business Park, Fieldhouse Lane, Marlow, SL7 1HZ",640000.0,19950 , 46325 
6366,maidenhead,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
6367,maidenhead,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
6368,maidenhead,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
6369,maidenhead,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
6370,maidenhead,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
6371,maidenhead,Industrial,"For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6372,maidenhead,Industrial,"Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6373,maidenhead,Industrial,"Duo Globe Business Park, Fieldhouse Lane, Marlow, SL7 1HZ",640000.0,19950 , 46325 
6374,maidenhead,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
6375,maidenhead,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
6376,maidenhead,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
6377,maidenhead,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
6378,maidenhead,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
6379,maidenhead,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
6380,maidenhead,Industrial,"For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6381,maidenhead,Industrial,"Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6382,maidenhead,Industrial,"Duo Globe Business Park, Fieldhouse Lane, Marlow, SL7 1HZ",640000.0,19950 , 46325 
6383,maidenhead,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
6384,maidenhead,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
6385,maidenhead,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",640000.0,26136 ,13543.0
6386,maidenhead,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
6387,maidenhead,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
6388,maidenhead,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
6389,maidenhead,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
6390,maidenhead,Industrial,"For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6391,maidenhead,Industrial,"Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6392,maidenhead,Industrial,"Duo Globe Business Park, Fieldhouse Lane, Marlow, SL7 1HZ",640000.0,19950 , 46325 
6393,maidenhead,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
6394,maidenhead,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
6395,maidenhead,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",640000.0,26136 ,13543.0
6396,maidenhead,Industrial,"Unit 11, Chancerygate Business Centre, St. Mary’s Road, SL3 7FL",975000.00,5872 ,13543.0
6397,maidenhead,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
6398,maidenhead,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
6399,maidenhead,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
6400,maidenhead,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
6401,maidenhead,Industrial,"For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6402,maidenhead,Industrial,"Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6403,maidenhead,Industrial,"Duo Globe Business Park, Fieldhouse Lane, Marlow, SL7 1HZ",640000.0,19950 , 46325 
6404,maidenhead,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
6405,maidenhead,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
6406,maidenhead,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",640000.0,26136 ,13543.0
6407,maidenhead,Industrial,"Unit 11, Chancerygate Business Centre, St. Mary’s Road, SL3 7FL",975000.00,5872 ,13543.0
6408,maidenhead,Industrial,"Freehold production/Warehouse unit, Unit 11, Chancerygate Business Centre, St. Marys R, Slough, SL3 7FL",640000.0,5872 ,13543.0
6409,maidenhead,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
6410,maidenhead,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
6411,maidenhead,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
6412,maidenhead,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
6413,maidenhead,Industrial,"For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6414,maidenhead,Industrial,"Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6415,maidenhead,Industrial,"Duo Globe Business Park, Fieldhouse Lane, Marlow, SL7 1HZ",640000.0,19950 , 46325 
6416,maidenhead,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
6417,maidenhead,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
6418,maidenhead,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",640000.0,26136 ,13543.0
6419,maidenhead,Industrial,"Unit 11, Chancerygate Business Centre, St. Mary’s Road, SL3 7FL",975000.00,5872 ,13543.0
6420,maidenhead,Industrial,"Freehold production/Warehouse unit, Unit 11, Chancerygate Business Centre, St. Marys R, Slough, SL3 7FL",640000.0,5872 ,13543.0
6421,maidenhead,Industrial,"9 Elder Way, Waterside Drive, Slough, SL3 6EP",640000.0,4000 ,13543.0
6422,maidenhead,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
6423,maidenhead,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
6424,maidenhead,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
6425,maidenhead,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
6426,maidenhead,Industrial,"For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6427,maidenhead,Industrial,"Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6428,maidenhead,Industrial,"Duo Globe Business Park, Fieldhouse Lane, Marlow, SL7 1HZ",640000.0,19950 , 46325 
6429,maidenhead,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
6430,maidenhead,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
6431,maidenhead,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",640000.0,26136 ,13543.0
6432,maidenhead,Industrial,"Unit 11, Chancerygate Business Centre, St. Mary’s Road, SL3 7FL",975000.00,5872 ,13543.0
6433,maidenhead,Industrial,"Freehold production/Warehouse unit, Unit 11, Chancerygate Business Centre, St. Marys R, Slough, SL3 7FL",640000.0,5872 ,13543.0
6434,maidenhead,Industrial,"9 Elder Way, Waterside Drive, Slough, SL3 6EP",640000.0,4000 ,13543.0
6435,maidenhead,Industrial,"Unit 46 Longshot Lane, Longshot Industrial Estate, Bracknell, RG12 1RL",640000.0,6448 ,13543.0
6436,maidenhead,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
6437,maidenhead,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
6438,maidenhead,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
6439,maidenhead,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
6440,maidenhead,Industrial,"For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6441,maidenhead,Industrial,"Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6442,maidenhead,Industrial,"Duo Globe Business Park, Fieldhouse Lane, Marlow, SL7 1HZ",640000.0,19950 , 46325 
6443,maidenhead,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
6444,maidenhead,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
6445,maidenhead,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",640000.0,26136 ,13543.0
6446,maidenhead,Industrial,"Unit 11, Chancerygate Business Centre, St. Mary’s Road, SL3 7FL",975000.00,5872 ,13543.0
6447,maidenhead,Industrial,"Freehold production/Warehouse unit, Unit 11, Chancerygate Business Centre, St. Marys R, Slough, SL3 7FL",640000.0,5872 ,13543.0
6448,maidenhead,Industrial,"9 Elder Way, Waterside Drive, Slough, SL3 6EP",640000.0,4000 ,13543.0
6449,maidenhead,Industrial,"Unit 46 Longshot Lane, Longshot Industrial Estate, Bracknell, RG12 1RL",640000.0,6448 ,13543.0
6450,maidenhead,Industrial,"New Industrial/Warehouse Development, Lincoln Road, High Wycombe, HP12 3RB",640000.0,4316 , 30056 
6451,maidenhead,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
6452,maidenhead,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
6453,maidenhead,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
6454,maidenhead,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
6455,maidenhead,Industrial,"For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6456,maidenhead,Industrial,"Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
6457,maidenhead,Industrial,"Duo Globe Business Park, Fieldhouse Lane, Marlow, SL7 1HZ",640000.0,19950 , 46325 
6458,maidenhead,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
6459,maidenhead,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
6460,maidenhead,Industrial,"Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",640000.0,26136 ,13543.0
6461,maidenhead,Industrial,"Unit 11, Chancerygate Business Centre, St. Mary’s Road, SL3 7FL",975000.00,5872 ,13543.0
6462,maidenhead,Industrial,"Freehold production/Warehouse unit, Unit 11, Chancerygate Business Centre, St. Marys R, Slough, SL3 7FL",640000.0,5872 ,13543.0
6463,maidenhead,Industrial,"9 Elder Way, Waterside Drive, Slough, SL3 6EP",640000.0,4000 ,13543.0
6464,maidenhead,Industrial,"Unit 46 Longshot Lane, Longshot Industrial Estate, Bracknell, RG12 1RL",640000.0,6448 ,13543.0
6465,maidenhead,Industrial,"New Industrial/Warehouse Development, Lincoln Road, High Wycombe, HP12 3RB",640000.0,4316 , 30056 
6466,maidenhead,Industrial,"Block A, Unit 2, Lincoln Road, High Wycombe, HP12 3RB",640000.0,7694 ,13543.0
6467,maidenhead,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
6468,maidenhead,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
6469,maidenhead,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
6470,maidenhead,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
